"10505る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","111,612","7,531,606","68.30","68.30","67.00","67.10","-1.20","104",
"105/05/04","470,286","30,300,249","65.70","65.70","64.00","64.00","-3.10","388",
"105/05/05","329,268","20,430,046","64.00","64.00","61.00","61.80","-2.20","285",
"105/05/06","138,298","8,596,078","61.80","63.60","61.20","62.70","+0.90","114",
"105/05/09","147,054","9,032,702","62.70","62.70","61.10","61.10","-1.60","148",
"105/05/10","153,974","9,377,384","61.20","61.30","60.60","61.00","-0.10","123",
"105/05/11","93,281","5,671,821","61.50","61.80","60.40","60.40","-0.60","108",
"105/05/12","98,722","5,970,575","60.40","60.60","60.40","60.50","+0.10","99",
"105/05/13","126,524","7,603,626","60.50","60.90","59.50","59.70","-0.80","121",
"105/05/16","394,750","22,310,992","59.40","59.40","55.00","56.40","-3.30","348",
"105/05/17","555,207","31,598,899","56.40","57.50","56.30","57.00","+0.60","144",
"105/05/18","640,178","35,745,609","56.20","56.20","55.60","55.80","-1.20","261",
"105/05/19","208,454","11,505,506","55.80","56.10","55.00","55.00","-0.80","205",
"105/05/20","208,458","11,726,779","55.00","57.40","55.00","56.30","+1.30","198",
"105/05/23","221,044","12,752,558","56.60","58.40","56.60","58.20","+1.90","229",
"105/05/24","125,723","7,308,420","58.20","58.90","57.60","57.80","-0.40","113",
"105/05/25","118,130","6,953,643","58.20","59.40","58.20","59.20","+1.40","131",
"105/05/26","122,856","7,352,259","59.60","60.30","59.40","59.90","+0.70","133",
"105/05/27","229,100","14,248,036","60.80","63.30","60.50","62.80","+2.90","228",
"105/05/30","128,844","8,032,860","63.50","63.50","61.20","62.70","-0.10","127",
"105/05/31","95,041","5,911,135","62.70","62.70","62.00","62.20","-0.50","89",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

