"10504る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","70,355","5,110,847","72.00","73.00","72.00","72.90","+0.40","69",
"105/04/06","136,561","9,816,931","72.90","72.90","71.40","72.40","-0.50","163",
"105/04/07","81,498","5,859,884","72.40","72.40","71.60","71.90","-0.50","128",
"105/04/08","131,471","9,496,486","71.50","73.00","71.50","72.50","+0.60","122",
"105/04/11","103,910","7,441,520","72.20","72.20","71.40","71.60","-0.90","254",
"105/04/12","194,900","13,791,600","71.60","71.70","70.30","70.70","-0.90","222",
"105/04/13","113,806","8,007,471","70.60","70.70","70.00","70.60","-0.10","159",
"105/04/14","82,032","5,829,583","70.70","71.40","70.60","71.20","+0.60","77",
"105/04/15","116,318","8,229,967","71.10","71.30","70.20","71.30","+0.10","126",
"105/04/18","55,469","3,949,827","71.20","71.30","71.10","71.10","-0.20","80",
"105/04/19","102,320","7,232,120","71.50","71.50","70.20","70.70","-0.40","111",
"105/04/20","138,772","9,754,514","71.00","71.10","70.00","70.10","-0.60","159",
"105/04/21","149,053","10,374,190","70.00","70.00","69.20","69.40","-0.70","138",
"105/04/22","212,567","14,584,449","69.40","69.40","68.30","68.40","-1.00","203",
"105/04/25","107,148","7,367,438","68.10","69.60","68.10","68.60","+0.20","113",
"105/04/26","57,828","4,000,077","69.00","69.90","68.80","69.30","+0.70","60",
"105/04/27","95,830","6,626,881","70.00","70.00","68.70","68.80","-0.50","90",
"105/04/28","92,050","6,349,537","69.70","69.70","68.60","68.80"," 0.00","76",
"105/04/29","79,660","5,440,605","68.50","68.50","68.00","68.30","-0.50","79",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

