"10005る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/05/03","380,036","47,605,036","128.00","128.00","124.50","125.00","-3.00","255",
"100/05/04","936,430","122,218,972","125.50","132.50","125.50","132.50","+7.50","680",
"100/05/05","1,595,135","216,539,860","133.50","138.00","130.00","136.00","+3.50","1,045",
"100/05/06","954,658","125,879,698","134.50","135.00","129.50","130.00","-6.00","725",
"100/05/09","900,949","114,157,544","128.00","129.00","125.00","127.00","-3.00","615",
"100/05/10","491,091","62,425,102","126.50","129.50","126.00","127.00"," 0.00","352",
"100/05/11","464,605","58,530,531","128.50","128.50","125.00","125.50","-1.50","345",
"100/05/12","733,255","90,203,734","125.00","125.50","120.00","122.00","-3.50","588",
"100/05/13","425,500","52,604,500","122.00","125.00","122.00","124.00","+2.00","319",
"100/05/16","226,055","27,721,320","124.00","124.00","122.00","122.00","-2.00","189",
"100/05/17","210,165","25,565,877","120.50","123.00","120.50","123.00","+1.00","147",
"100/05/18","147,432","18,243,000","123.00","125.00","122.50","124.50","+1.50","125",
"100/05/19","325,288","40,747,500","125.00","126.50","124.00","124.50"," 0.00","207",
"100/05/20","205,440","25,257,120","124.50","124.50","122.00","122.00","-2.50","133",
"100/05/23","301,630","36,981,990","122.00","125.00","121.00","123.50","+1.50","202",
"100/05/24","329,650","40,382,600","122.50","124.50","121.00","124.50","+1.00","184",
"100/05/25","183,530","22,821,250","123.50","125.50","123.00","124.00","-0.50","104",
"100/05/26","481,104","60,699,550","125.00","128.00","123.00","126.50","+2.50","317",
"100/05/27","210,087","26,435,917","127.50","127.50","125.00","125.00","-1.50","146",
"100/05/30","120,500","15,074,749","125.00","126.50","124.50","125.00"," 0.00","86",
"100/05/31","367,960","46,801,359","125.00","128.50","125.00","127.00","+2.00","257",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

