"9903る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/03/01","2,003,733","18,390,907","9.08","9.27","9.08","9.23","+0.16","401",
" 99/03/02","1,563,296","14,460,668","9.30","9.30","9.21","9.25","+0.02","331",
" 99/03/03","2,470,342","22,714,818","9.28","9.28","9.13","9.15","-0.10","440",
" 99/03/04","1,648,088","15,080,308","9.15","9.20","9.08","9.12","-0.03","358",
" 99/03/05","2,422,106","22,154,825","9.13","9.19","9.12","9.17","+0.05","411",
" 99/03/08","4,232,992","39,326,152","9.20","9.40","9.16","9.40","+0.23","835",
" 99/03/09","5,588,312","52,526,332","9.40","9.45","9.28","9.42","+0.02","1,021",
" 99/03/10","6,509,271","62,323,568","9.42","9.70","9.42","9.54","+0.12","1,180",
" 99/03/11","3,956,843","38,002,605","9.60","9.69","9.50","9.53","-0.01","757",
" 99/03/12","2,096,234","19,897,349","9.58","9.59","9.45","9.47","-0.06","531",
" 99/03/15","2,016,948","18,949,718","9.44","9.47","9.33","9.35","-0.12","395",
" 99/03/16","1,281,643","12,005,996","9.32","9.40","9.32","9.40","+0.05","279",
" 99/03/17","2,403,688","22,795,298","9.41","9.53","9.41","9.49","+0.09","546",
" 99/03/18","3,925,320","37,485,304","9.53","9.62","9.42","9.62","+0.13","733",
" 99/03/19","7,676,344","74,387,560","9.64","9.75","9.58","9.68","+0.06","1,545",
" 99/03/22","2,641,326","25,266,148","9.50","9.65","9.50","9.60","-0.08","471",
" 99/03/23","2,708,128","25,982,423","9.60","9.66","9.52","9.56","-0.04","539",
" 99/03/24","3,360,138","32,289,219","9.57","9.66","9.57","9.60","+0.04","557",
" 99/03/25","2,342,502","22,291,727","9.52","9.60","9.48","9.51","-0.09","487",
" 99/03/26","1,843,985","17,496,638","9.46","9.55","9.45","9.49","-0.02","431",
" 99/03/29","2,063,012","19,663,027","9.50","9.58","9.50","9.52","+0.03","445",
" 99/03/30","2,221,632","21,074,867","9.52","9.57","9.42","9.46","-0.06","474",
" 99/03/31","3,252,895","30,715,953","9.42","9.51","9.40","9.43","-0.03","478",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

