"10201る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/01/02","1,294,242","8,456,580","6.51","6.59","6.48","6.52","+0.04","315",
"102/01/03","3,414,430","22,588,796","6.59","6.69","6.56","6.60","+0.08","594",
"102/01/04","960,624","6,291,448","6.59","6.59","6.52","6.53","-0.07","268",
"102/01/07","1,390,359","9,029,707","6.53","6.53","6.45","6.46","-0.07","374",
"102/01/08","620,472","3,996,793","6.43","6.48","6.42","6.48","+0.02","193",
"102/01/09","2,384,509","15,425,449","6.45","6.49","6.44","6.48"," 0.00","209",
"102/01/10","1,519,281","9,897,729","6.50","6.55","6.48","6.48"," 0.00","337",
"102/01/11","1,091,608","7,131,777","6.55","6.57","6.50","6.54","+0.06","316",
"102/01/14","1,189,069","7,758,340","6.55","6.57","6.49","6.54"," 0.00","240",
"102/01/15","1,629,914","10,771,853","6.56","6.67","6.55","6.56","+0.02","427",
"102/01/16","1,384,279","9,067,086","6.57","6.60","6.52","6.52","-0.04","338",
"102/01/17","1,739,509","11,268,035","6.52","6.56","6.39","6.39","-0.13","403",
"102/01/18","5,732,500","37,798,747","6.49","6.65","6.49","6.64","+0.25","993",
"102/01/21","2,446,743","16,169,466","6.65","6.65","6.57","6.59","-0.05","547",
"102/01/22","1,184,680","7,800,167","6.63","6.63","6.56","6.58","-0.01","283",
"102/01/23","1,497,588","9,894,717","6.60","6.65","6.57","6.60","+0.02","303",
"102/01/24","931,625","6,120,386","6.60","6.60","6.54","6.59","-0.01","328",
"102/01/25","1,175,281","7,735,503","6.59","6.62","6.56","6.58","-0.01","342",
"102/01/28","936,927","6,171,426","6.60","6.61","6.55","6.57","-0.01","238",
"102/01/29","1,526,006","10,071,793","6.57","6.62","6.57","6.62","+0.05","312",
"102/01/30","3,258,615","21,914,175","6.64","6.79","6.64","6.73","+0.11","814",
"102/01/31","2,033,008","13,566,841","6.76","6.76","6.64","6.64","-0.09","450",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

