"10108る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/08/01","369,150","2,322,106","6.26","6.32","6.26","6.32"," 0.00","130",
"101/08/03","240,159","1,510,421","6.31","6.32","6.27","6.32"," 0.00","99",
"101/08/06","965,398","6,102,345","6.36","6.38","6.27","6.31","-0.01","218",
"101/08/07","970,917","6,069,797","6.27","6.30","6.22","6.26","-0.05","204",
"101/08/08","1,692,394","10,843,933","6.28","6.47","6.28","6.40","+0.14","406",
"101/08/09","1,868,948","12,220,960","6.47","6.61","6.45","6.61","+0.21","530",
"101/08/10","1,950,700","12,942,143","6.62","6.70","6.59","6.63","+0.02","418",
"101/08/13","2,961,855","19,871,422","6.68","6.77","6.66","6.68","+0.05","661",
"101/08/14","1,427,491","9,577,580","6.70","6.75","6.66","6.68"," 0.00","433",
"101/08/15","964,350","6,415,809","6.63","6.68","6.62","6.65","-0.03","305",
"101/08/16","2,232,553","15,016,072","6.66","6.77","6.66","6.76","+0.11","553",
"101/08/17","1,264,136","8,535,867","6.77","6.80","6.73","6.73","-0.03","276",
"101/08/20","942,181","6,297,394","6.77","6.77","6.62","6.68","-0.05","232",
"101/08/21","1,060,369","7,102,743","6.68","6.73","6.67","6.69","+0.01","208",
"101/08/22","1,383,586","9,318,571","6.65","6.79","6.64","6.72","+0.03","288",
"101/08/23","417,870","2,807,647","6.68","6.75","6.68","6.72"," 0.00","117",
"101/08/24","661,666","4,423,090","6.70","6.71","6.66","6.67","-0.05","144",
"101/08/27","797,718","5,305,277","6.66","6.68","6.63","6.66","-0.01","209",
"101/08/28","1,207,568","7,966,592","6.65","6.66","6.55","6.60","-0.06","264",
"101/08/29","623,032","4,083,025","6.60","6.61","6.51","6.51","-0.09","196",
"101/08/30","567,940","3,696,716","6.51","6.53","6.49","6.50","-0.01","180",
"101/08/31","845,619","5,486,508","6.48","6.53","6.45","6.45","-0.05","174",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

