"10308る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/08/01","2,983,760","38,112,320","12.70","12.85","12.70","12.80","-0.10","648",
"103/08/04","9,964,138","131,838,224","12.80","13.40","12.80","13.35","+0.55","2,060",
"103/08/05","5,521,101","72,652,163","13.35","13.35","13.05","13.05","-0.30","1,185",
"103/08/06","7,086,982","91,864,716","13.05","13.20","12.75","13.05"," 0.00","1,474",
"103/08/07","6,791,622","88,979,199","13.10","13.25","12.90","12.95","-0.10","1,621",
"103/08/08","9,525,641","118,472,871","12.75","12.90","12.05","12.45","-0.50","2,206",
"103/08/11","5,469,350","68,728,273","12.35","12.70","12.35","12.65","+0.20","1,242",
"103/08/12","5,463,326","69,757,634","12.60","12.85","12.55","12.75","+0.10","1,104",
"103/08/13","20,339,407","272,037,883","12.75","13.60","12.75","13.60","+0.85","4,143",
"103/08/14","22,459,710","307,606,940","13.60","13.90","13.50","13.75","+0.15","4,375",
"103/08/15","47,119,574","667,699,290","14.20","14.40","13.90","14.10","+0.35","8,336",
"103/08/18","20,954,565","294,331,951","14.15","14.35","13.75","13.90","-0.20","4,382",
"103/08/19","10,418,297","145,627,428","14.00","14.05","13.85","14.00","+0.10","2,185",
"103/08/20","22,760,985","324,399,540","14.10","14.50","14.00","14.05","+0.05","4,531",
"103/08/21","11,073,733","154,969,528","14.10","14.15","13.85","13.95","-0.10","3,258",
"103/08/22","10,166,813","142,183,278","14.00","14.10","13.85","14.00","+0.05","2,248",
"103/08/25","7,967,900","111,334,636","14.00","14.10","13.85","14.00"," 0.00","1,624",
"103/08/26","8,265,907","115,063,547","14.10","14.15","13.85","13.85","-0.15","1,783",
"103/08/27","7,563,065","105,833,428","13.95","14.10","13.85","13.95","+0.10","1,835",
"103/08/28","6,531,145","91,359,980","14.05","14.10","13.85","14.05","+0.10","1,381",
"103/08/29","22,571,035","323,148,331","14.05","14.45","14.00","14.45","+0.40","4,346",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

