"108年03月 2409 友達             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/03/04","60,925,998","690,864,730","11.30","11.50","11.20","11.40","+0.05","9,465",
"108/03/05","39,535,572","451,818,154","11.45","11.50","11.35","11.40"," 0.00","6,681",
"108/03/06","76,604,890","891,511,916","11.50","11.70","11.50","11.70","+0.30","12,596",
"108/03/07","35,949,981","416,701,198","11.70","11.75","11.50","11.60","-0.10","6,207",
"108/03/08","40,860,952","471,059,196","11.55","11.65","11.40","11.55","-0.05","5,629",
"108/03/11","44,387,974","515,931,408","11.50","11.80","11.45","11.50","-0.05","7,643",
"108/03/12","38,806,510","452,793,215","11.60","11.75","11.60","11.65","+0.15","7,227",
"108/03/13","76,250,334","885,607,069","11.55","11.70","11.55","11.60","-0.05","4,789",
"108/03/14","61,157,946","704,211,159","11.60","11.65","11.40","11.40","-0.20","5,821",
"108/03/15","116,468,228","1,338,842,312","11.40","11.60","11.40","11.45","+0.05","5,942",
"108/03/18","19,277,009","222,744,752","11.55","11.60","11.50","11.55","+0.10","2,719",
"108/03/19","40,889,268","468,342,564","11.55","11.55","11.40","11.40","-0.15","5,140",
"108/03/20","45,811,574","524,020,836","11.45","11.55","11.35","11.45","+0.05","5,927",
"108/03/21","29,068,081","332,155,580","11.45","11.50","11.40","11.40","-0.05","4,121",
"108/03/22","70,180,717","811,679,491","11.50","11.65","11.45","11.60","+0.20","8,589",
"108/03/25","39,610,871","452,487,154","11.50","11.60","11.40","11.50","-0.10","6,991",
"108/03/26","18,766,610","216,604,514","11.60","11.60","11.50","11.55","+0.05","3,428",
"108/03/27","30,816,129","352,344,037","11.55","11.55","11.40","11.40","-0.15","5,093",
"108/03/28","41,614,262","469,509,192","11.40","11.45","11.20","11.20","-0.20","7,662",
"108/03/29","30,967,472","349,890,908","11.25","11.35","11.20","11.35","+0.15","4,011",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

