"10502る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","190,000","8,899,150","46.80","47.20","46.15","47.10","+0.35","142",
"105/02/02","205,409","9,703,877","47.10","47.80","46.60","47.50","+0.40","130",
"105/02/03","211,091","10,003,535","47.50","47.75","46.80","47.70","+0.20","138",
"105/02/15","173,100","8,113,830","47.25","47.25","46.65","46.90","-0.80","126",
"105/02/16","255,100","12,103,720","47.10","47.80","47.10","47.80","+0.90","136",
"105/02/17","150,000","7,113,050","47.80","47.80","47.20","47.30","-0.50","107",
"105/02/18","159,521","7,601,845","47.30","48.15","47.30","47.65","+0.35","110",
"105/02/19","222,331","10,603,870","47.65","47.95","47.55","47.55","-0.10","184",
"105/02/22","594,226","28,317,368","47.55","47.95","47.50","47.65","+0.10","174",
"105/02/23","461,513","22,395,034","48.00","48.80","47.85","48.40","+0.75","382",
"105/02/24","231,210","11,140,359","48.40","48.80","47.80","48.00","-0.40","210",
"105/02/25","298,352","14,490,591","48.40","48.80","48.25","48.60","+0.60","239",
"105/02/26","473,200","23,029,079","49.10","49.15","48.20","48.25","-0.35","374",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

