"10310る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/10/01","321,334","20,929,379","64.50","65.50","64.50","65.30","+0.10","268",
"103/10/02","303,204","19,778,381","64.60","65.60","64.60","65.60","+0.30","222",
"103/10/03","692,000","45,981,800","65.80","67.00","65.80","66.20","+0.60","370",
"103/10/06","341,208","22,508,528","67.00","67.00","65.70","65.70","-0.50","257",
"103/10/07","350,100","22,952,540","66.10","66.10","65.10","65.10","-0.60","287",
"103/10/08","1,070,000","70,571,900","65.20","67.00","65.20","65.20","+0.10","647",
"103/10/09","467,000","30,696,900","66.20","66.60","65.10","65.60","+0.40","384",
"103/10/13","665,930","42,591,890","65.00","65.00","62.60","63.00","-2.60","479",
"103/10/14","584,399","37,092,235","63.00","64.00","62.80","63.90","+0.90","352",
"103/10/15","1,054,509","65,579,249","63.90","63.90","60.60","60.70","-3.20","647",
"103/10/16","1,011,377","60,421,997","60.40","60.50","58.60","60.30","-0.40","645",
"103/10/17","774,223","46,895,278","61.50","61.50","60.00","61.00","+0.70","452",
"103/10/20","917,000","55,877,000","62.00","62.70","60.10","60.40","-0.60","653",
"103/10/21","401,600","24,264,759","60.50","60.80","60.10","60.40"," 0.00","291",
"103/10/22","551,000","33,612,000","61.70","61.70","60.40","61.20","+0.80","311",
"103/10/23","452,000","27,194,600","61.10","61.10","59.50","59.70","-1.50","284",
"103/10/24","945,085","55,319,461","59.90","60.10","57.90","58.30","-1.40","483",
"103/10/27","1,545,262","84,893,719","58.60","58.60","54.30","54.30","-4.00","819",
"103/10/28","2,056,285","112,620,060","54.60","56.00","53.80","55.20","+0.90","1,285",
"103/10/29","1,019,400","57,883,458","55.70","57.90","55.20","57.40","+2.20","674",
"103/10/30","552,931","31,836,923","57.50","58.60","56.70","57.60","+0.20","420",
"103/10/31","498,003","28,869,975","58.00","58.50","57.40","58.10","+0.50","301",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

