"10107る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/07/02","960,220","44,018,646","45.40","46.15","45.10","45.90","+1.25","549",
"101/07/03","541,500","24,773,050","46.10","46.10","45.45","45.80","-0.10","323",
"101/07/04","1,132,741","52,575,606","46.10","46.70","46.10","46.60","+0.80","670",
"101/07/05","495,150","22,945,040","46.85","46.85","46.05","46.15","-0.45","301",
"101/07/06","1,721,631","81,054,489","46.25","47.75","46.10","46.35","+0.20","845",
"101/07/09","1,091,590","51,236,080","47.50","47.50","46.55","47.00","+0.65","503",
"101/07/10","967,150","45,269,724","47.50","47.50","46.05","46.20","-0.80","559",
"101/07/11","507,000","23,382,900","46.00","46.35","45.70","46.15","-0.05","284",
"101/07/12","658,309","30,440,582","46.20","46.55","45.85","46.15"," 0.00","378",
"101/07/13","529,000","24,365,950","46.15","46.50","45.70","45.75","-0.40","268",
"101/07/16","422,000","19,560,450","46.90","46.90","46.00","46.10","+0.35","291",
"101/07/17","940,000","43,881,450","46.70","46.95","46.20","46.95","+0.85","506",
"101/07/18","860,665","40,624,154","47.00","47.50","46.70","47.30","+0.35","497",
"101/07/19","815,000","38,365,400","47.50","47.60","46.75","47.10","-0.20","378",
"101/07/20","707,000","33,319,650","47.50","47.55","46.60","46.70","-0.40","337",
"101/07/23","540,000","24,915,200","47.00","47.00","45.75","45.90","-0.80","301",
"101/07/24","736,050","33,645,940","45.30","46.20","45.30","45.75","-0.15","345",
"101/07/25","1,673,297","78,071,214","45.60","47.40","45.50","46.40","+0.65","842",
"101/07/26","1,431,500","64,043,549","44.55","45.20","44.20","44.80","X0.00","799",
"101/07/27","1,638,517","74,832,527","45.00","46.10","45.00","45.90","+1.10","996",
"101/07/30","1,518,200","70,481,629","46.20","47.00","45.90","45.90"," 0.00","740",
"101/07/31","717,100","32,994,690","45.90","46.25","45.50","46.10","+0.20","433",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

