"10010る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/10/03","149,070","4,679,503","31.00","31.85","30.90","31.60","-0.50","84",
"100/10/04","227,000","7,186,300","31.05","32.00","31.05","32.00","+0.40","87",
"100/10/05","134,100","4,289,894","32.00","32.20","31.80","32.20","+0.20","71",
"100/10/06","169,200","5,487,749","32.60","32.85","32.00","32.25","+0.05","91",
"100/10/07","201,000","6,482,950","32.40","32.50","32.05","32.25"," 0.00","114",
"100/10/11","394,200","13,137,040","32.95","33.80","32.85","33.75","+1.50","192",
"100/10/12","237,020","7,977,329","33.75","33.90","32.60","33.75"," 0.00","128",
"100/10/13","347,200","11,770,880","33.90","34.10","33.40","33.80","+0.05","203",
"100/10/14","505,161","17,324,179","34.00","34.70","33.90","34.35","+0.55","256",
"100/10/17","1,687,270","61,299,422","35.25","36.75","35.10","36.75","+2.40","790",
"100/10/18","875,623","31,845,757","36.70","36.70","35.95","36.45","-0.30","512",
"100/10/19","943,100","34,807,199","36.65","37.45","36.40","36.40","-0.05","531",
"100/10/20","376,051","13,546,037","36.45","36.85","35.65","35.65","-0.75","214",
"100/10/21","352,400","12,446,800","35.40","35.75","35.00","35.50","-0.15","179",
"100/10/24","683,100","25,019,750","36.40","37.00","36.00","36.75","+1.25","367",
"100/10/25","383,000","14,004,300","36.85","36.95","36.30","36.45","-0.30","189",
"100/10/26","542,090","19,796,448","36.40","37.20","35.30","37.20","+0.75","269",
"100/10/27","1,519,316","58,041,628","37.30","39.15","36.90","38.55","+1.35","743",
"100/10/28","1,421,282","55,609,594","39.00","40.40","37.60","37.60","-0.95","716",
"100/10/31","356,008","13,216,548","37.60","37.70","36.80","36.80","-0.80","214",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

