"10401る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","342,206","21,680,278","63.90","63.90","63.00","63.20","+0.20","262",
"104/01/06","494,306","30,811,077","63.20","63.20","61.50","61.70","-1.50","367",
"104/01/07","392,090","24,354,187","62.00","63.00","61.70","63.00","+1.30","285",
"104/01/08","876,603","56,068,949","63.50","64.60","63.00","63.80","+0.80","584",
"104/01/09","443,032","28,098,340","63.20","63.80","63.20","63.20","-0.60","296",
"104/01/12","847,268","54,466,090","63.20","65.10","63.20","64.20","+1.00","525",
"104/01/13","930,360","60,172,705","64.90","65.00","63.80","65.00","+0.80","472",
"104/01/14","1,503,533","98,566,245","65.20","66.30","64.90","65.30","+0.30","792",
"104/01/15","398,500","25,678,300","65.80","65.80","64.00","64.40","-0.90","248",
"104/01/16","401,050","25,640,600","64.00","64.50","63.50","64.10","-0.30","260",
"104/01/19","1,046,141","68,069,865","64.80","66.20","63.90","64.40","+0.30","616",
"104/01/20","1,081,275","70,536,939","64.50","65.80","64.50","65.40","+1.00","618",
"104/01/21","4,434,099","301,205,847","66.00","69.30","65.40","68.60","+3.20","2,401",
"104/01/22","1,811,523","123,637,809","69.20","69.40","67.70","68.10","-0.50","1,048",
"104/01/23","908,808","61,987,320","68.90","68.90","67.60","67.60","-0.50","552",
"104/01/26","647,231","44,021,831","67.90","68.50","67.70","67.80","+0.20","431",
"104/01/27","2,895,330","202,282,069","68.90","70.90","68.10","69.10","+1.30","1,684",
"104/01/28","1,420,091","97,109,949","69.00","69.50","67.60","68.10","-1.00","901",
"104/01/29","462,322","31,401,960","68.00","68.40","67.50","67.90","-0.20","328",
"104/01/30","657,700","44,358,779","68.00","68.50","67.10","67.20","-0.70","428",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

