"10304る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/04/01","593,052","17,227,995","29.35","29.35","28.90","29.10","-0.25","375",
"103/04/02","1,724,669","49,454,119","28.90","28.95","28.50","28.80","-0.30","624",
"103/04/03","592,574","17,048,512","28.70","28.90","28.70","28.85","+0.05","355",
"103/04/07","754,937","21,578,502","28.75","28.75","28.50","28.55","-0.30","551",
"103/04/08","581,118","16,688,086","28.60","28.90","28.55","28.90","+0.35","397",
"103/04/09","732,126","21,111,319","28.90","28.95","28.65","28.95","+0.05","376",
"103/04/10","1,444,781","42,070,150","29.15","29.35","28.75","29.30","+0.35","652",
"103/04/11","1,384,143","40,170,217","29.25","29.30","28.70","28.90","-0.40","645",
"103/04/14","1,404,964","41,104,995","28.85","29.40","28.85","29.25","+0.35","770",
"103/04/15","780,711","22,648,348","29.25","29.35","28.85","28.90","-0.35","418",
"103/04/16","1,610,080","46,612,798","28.90","29.25","28.70","28.95","+0.05","948",
"103/04/17","661,824","19,155,146","29.25","29.25","28.80","29.00","+0.05","288",
"103/04/18","273,127","7,885,040","29.15","29.15","28.80","28.85","-0.15","157",
"103/04/21","424,007","12,152,045","28.85","28.85","28.60","28.60","-0.25","257",
"103/04/22","345,432","9,883,025","28.60","28.75","28.55","28.70","+0.10","226",
"103/04/23","586,416","16,737,580","28.70","28.70","28.45","28.50","-0.20","285",
"103/04/24","397,647","11,330,001","28.50","28.60","28.40","28.60","+0.10","278",
"103/04/25","921,151","25,838,335","28.45","28.50","27.80","27.80","-0.80","491",
"103/04/28","921,698","25,375,677","27.50","27.85","27.20","27.85","+0.05","498",
"103/04/29","573,145","15,909,683","27.85","27.95","27.65","27.70","-0.15","367",
"103/04/30","1,174,689","32,576,360","27.70","28.00","27.60","27.60","-0.10","374",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

