"10104る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/04/02","3,371,183","108,723,977","32.70","33.25","31.85","31.90","-1.35","1,416",
"101/04/03","2,816,296","89,453,122","31.95","32.10","31.40","31.95","+0.05","1,323",
"101/04/05","1,897,759","58,882,856","31.00","31.40","30.50","31.10","-0.85","903",
"101/04/06","3,212,156","101,661,169","31.20","32.45","30.90","31.90","+0.80","1,763",
"101/04/09","3,428,001","107,942,528","30.95","32.05","30.50","31.00","-0.90","1,441",
"101/04/10","3,175,303","100,951,896","31.25","32.15","31.25","31.95","+0.95","1,224",
"101/04/11","3,165,972","100,757,842","31.40","32.35","31.25","32.30","+0.35","1,700",
"101/04/12","2,063,047","65,546,145","31.95","32.10","31.50","31.95","-0.35","1,280",
"101/04/13","1,205,855","38,684,772","32.10","32.30","31.95","32.00","+0.05","696",
"101/04/16","1,186,909","37,979,651","31.45","32.35","31.40","31.90","-0.10","653",
"101/04/17","2,554,151","81,415,850","31.90","32.25","31.50","31.85","-0.05","1,378",
"101/04/18","1,374,270","43,510,682","32.40","32.40","31.40","31.40","-0.45","822",
"101/04/19","1,785,148","55,673,002","31.50","31.75","30.85","30.85","-0.55","915",
"101/04/20","1,666,144","51,224,812","31.00","31.25","30.40","30.40","-0.45","884",
"101/04/23","2,406,067","72,085,210","30.40","30.70","29.70","29.85","-0.55","1,045",
"101/04/24","2,027,824","59,829,050","29.85","30.00","29.30","29.50","-0.35","898",
"101/04/25","1,618,178","48,440,649","29.60","30.15","29.60","29.85","+0.35","778",
"101/04/26","1,322,473","39,451,940","30.00","30.20","29.65","29.85"," 0.00","601",
"101/04/27","2,129,331","62,675,399","29.90","30.00","29.10","29.10","-0.75","1,026",
"101/04/30","1,664,032","48,183,876","28.60","29.30","28.60","29.10"," 0.00","602",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

