"10212る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/12/02","919,253","28,274,631","30.50","31.00","30.45","30.75","+0.10","516",
"102/12/03","2,251,611","69,985,630","30.60","31.40","30.60","31.30","+0.55","822",
"102/12/04","1,179,318","36,530,499","31.40","31.40","30.75","30.85","-0.45","581",
"102/12/05","1,205,933","36,623,873","30.95","31.00","30.15","30.20","-0.65","571",
"102/12/06","901,525","27,047,505","30.20","30.40","29.60","29.70","-0.50","324",
"102/12/09","1,047,379","32,041,861","30.20","30.80","29.85","30.55","+0.85","622",
"102/12/10","469,129","14,368,727","30.55","30.70","30.50","30.70","+0.15","246",
"102/12/11","726,107","22,375,557","30.70","31.30","30.50","30.70"," 0.00","502",
"102/12/12","397,777","12,071,800","30.50","30.55","30.20","30.45","-0.25","206",
"102/12/13","603,899","18,409,034","30.40","30.60","30.30","30.50","+0.05","332",
"102/12/16","253,919","7,692,770","30.50","30.55","30.15","30.20","-0.30","184",
"102/12/17","445,132","13,512,333","30.25","30.50","30.25","30.40","+0.20","264",
"102/12/18","569,323","17,361,861","30.55","30.60","30.30","30.60","+0.20","372",
"102/12/19","707,786","21,737,621","30.70","30.95","30.55","30.85","+0.25","485",
"102/12/20","2,290,554","71,916,734","30.85","31.90","30.70","31.60","+0.75","1,202",
"102/12/23","5,478,808","183,899,158","32.10","33.80","32.10","33.80","+2.20","1,797",
"102/12/24","2,323,286","77,768,402","33.80","33.95","33.10","33.10","-0.70","1,176",
"102/12/25","3,324,944","111,732,940","33.10","33.85","33.00","33.75","+0.65","1,229",
"102/12/26","5,108,651","175,334,178","33.90","35.20","33.35","33.40","-0.35","2,406",
"102/12/27","3,683,449","123,333,653","33.40","34.20","33.15","33.50","+0.10","1,561",
"102/12/30","2,874,885","96,077,423","33.65","34.10","33.20","33.40","-0.10","1,365",
"102/12/31","3,477,096","116,679,663","33.60","34.10","32.95","33.15","-0.25","1,548",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

