"10209る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","334,010","3,155,354","9.50","9.50","9.42","9.43","+0.04","109",
"102/09/03","194,000","1,830,760","9.44","9.46","9.41","9.44","+0.01","77",
"102/09/04","925,546","8,874,331","9.45","9.73","9.43","9.56","+0.12","277",
"102/09/05","432,130","4,115,864","9.62","9.62","9.48","9.50","-0.06","119",
"102/09/06","363,219","3,467,659","9.52","9.60","9.50","9.55","+0.05","109",
"102/09/09","2,774,001","26,686,870","9.58","9.69","9.46","9.50","-0.05","356",
"102/09/10","460,678","4,344,623","9.55","9.55","9.37","9.37","-0.13","164",
"102/09/11","239,100","2,238,758","9.37","9.43","9.33","9.36","-0.01","97",
"102/09/12","278,182","2,611,428","9.37","9.45","9.35","9.45","+0.09","74",
"102/09/13","229,607","2,151,994","9.45","9.45","9.36","9.38","-0.07","73",
"102/09/14","135,205","1,266,390","9.38","9.42","9.35","9.37","-0.01","49",
"102/09/16","662,296","6,227,982","9.37","9.48","9.36","9.40","+0.03","130",
"102/09/17","1,357,872","12,936,553","9.45","9.68","9.42","9.47","+0.07","201",
"102/09/18","342,082","3,228,515","9.47","9.54","9.41","9.41","-0.06","110",
"102/09/23","366,958","3,448,154","9.45","9.45","9.37","9.40","-0.01","112",
"102/09/24","127,732","1,199,590","9.40","9.42","9.37","9.40"," 0.00","52",
"102/09/25","513,052","4,845,175","9.40","9.50","9.39","9.45","+0.05","141",
"102/09/26","184,103","1,730,920","9.45","9.46","9.36","9.40","-0.05","63",
"102/09/27","314,483","2,956,118","9.40","9.45","9.38","9.40"," 0.00","77",
"102/09/30","332,852","3,115,538","9.36","9.38","9.34","9.37","-0.03","120",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

