"10201る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/01/02","731,333","7,525,736","10.30","10.35","10.25","10.30","+0.05","179",
"102/01/03","531,510","5,515,525","10.35","10.45","10.30","10.30"," 0.00","138",
"102/01/04","389,120","4,025,594","10.30","10.40","10.30","10.40","+0.10","138",
"102/01/07","313,205","3,237,310","10.40","10.40","10.30","10.40"," 0.00","96",
"102/01/08","292,229","3,029,356","10.40","10.45","10.30","10.40"," 0.00","113",
"102/01/09","320,038","3,322,194","10.45","10.45","10.30","10.35","-0.05","110",
"102/01/10","496,485","5,171,094","10.35","10.45","10.35","10.40","+0.05","127",
"102/01/11","644,573","6,676,799","10.40","10.40","10.30","10.40"," 0.00","116",
"102/01/14","353,401","3,665,575","10.40","10.45","10.25","10.45","+0.05","107",
"102/01/15","283,084","2,928,313","10.45","10.45","10.30","10.30","-0.15","89",
"102/01/16","357,005","3,677,200","10.30","10.35","10.25","10.30"," 0.00","112",
"102/01/17","506,732","5,170,554","10.30","10.35","10.10","10.10","-0.20","135",
"102/01/18","212,041","2,158,568","10.15","10.25","10.15","10.20","+0.10","62",
"102/01/21","108,127","1,100,308","10.25","10.25","10.15","10.20"," 0.00","46",
"102/01/22","165,000","1,681,050","10.20","10.20","10.15","10.15","-0.05","42",
"102/01/23","197,420","2,002,234","10.20","10.25","10.10","10.15"," 0.00","84",
"102/01/24","325,361","3,273,927","10.15","10.15","10.00","10.00","-0.15","102",
"102/01/25","540,000","5,403,030","10.00","10.10","9.99","10.00"," 0.00","157",
"102/01/28","232,542","2,329,820","10.00","10.10","10.00","10.05","+0.05","66",
"102/01/29","237,533","2,379,060","10.00","10.10","9.99","10.10","+0.05","81",
"102/01/30","174,000","1,752,800","10.10","10.15","10.05","10.10"," 0.00","75",
"102/01/31","89,499","901,940","10.10","10.10","10.05","10.10"," 0.00","56",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

