"10303る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/03/03","825,167","174,612,070","209.50","213.00","209.50","211.50","+5.00","696",
"103/03/04","398,116","83,660,128","211.50","213.00","207.00","208.00","-3.50","362",
"103/03/05","487,194","102,596,352","212.00","213.50","208.00","208.00"," 0.00","410",
"103/03/06","403,141","83,561,546","211.00","211.00","205.50","206.00","-2.00","319",
"103/03/07","634,594","132,201,659","206.00","211.00","204.00","208.00","+2.00","496",
"103/03/10","564,086","115,292,855","206.00","207.50","202.50","205.00","-3.00","428",
"103/03/11","408,515","83,486,269","205.50","206.50","203.00","203.00","-2.00","384",
"103/03/12","172,319","35,170,076","203.00","205.00","203.00","205.00","+2.00","144",
"103/03/13","394,786","79,553,877","204.00","205.00","200.50","201.00","-4.00","353",
"103/03/14","316,968","63,695,600","201.00","202.50","200.00","200.00","-1.00","230",
"103/03/17","471,818","95,933,962","201.00","205.00","200.00","203.50","+3.50","386",
"103/03/18","238,600","48,637,900","204.50","205.50","203.00","204.00","+0.50","216",
"103/03/19","192,487","38,767,361","202.00","203.00","201.00","201.00","-3.00","184",
"103/03/20","262,195","52,146,425","201.00","201.00","197.00","199.00","-2.00","245",
"103/03/21","435,705","86,384,671","199.50","200.50","197.00","197.50","-1.50","347",
"103/03/24","243,375","49,016,625","198.00","203.50","197.00","203.50","+6.00","237",
"103/03/25","335,033","67,348,133","201.50","203.00","199.00","199.00","-4.50","308",
"103/03/26","591,307","118,091,743","200.00","201.00","198.00","200.50","+1.50","470",
"103/03/27","1,128,462","224,344,938","203.00","203.00","198.00","198.50","-2.00","868",
"103/03/28","567,376","114,731,139","200.00","203.50","200.00","203.50","+5.00","507",
"103/03/31","619,924","127,247,544","204.00","207.00","203.00","207.00","+3.50","452",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

