"10311る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/11/03","8,305,723","101,517,167","11.80","12.55","11.80","12.30","+0.50","2,206",
"103/11/04","2,699,267","32,815,472","12.20","12.25","12.00","12.20","-0.10","835",
"103/11/05","4,601,528","58,218,244","12.60","12.85","12.50","12.55","+0.35","1,474",
"103/11/06","2,133,244","26,600,248","12.55","12.65","12.35","12.40","-0.15","695",
"103/11/07","2,793,222","35,262,541","12.40","12.80","12.35","12.70","+0.30","804",
"103/11/10","2,504,009","31,795,556","12.75","12.90","12.50","12.90","+0.20","711",
"103/11/11","4,618,825","58,949,333","13.05","13.05","12.55","12.75","-0.15","994",
"103/11/12","1,424,379","18,079,672","12.70","12.85","12.60","12.65","-0.10","447",
"103/11/13","1,057,397","13,371,580","12.70","12.75","12.60","12.60","-0.05","344",
"103/11/14","1,089,926","13,760,519","12.60","12.70","12.55","12.60"," 0.00","357",
"103/11/17","1,757,924","21,946,094","12.20","12.65","12.20","12.60"," 0.00","625",
"103/11/18","1,562,614","19,450,046","12.45","12.60","12.30","12.40","-0.20","407",
"103/11/19","1,611,845","20,087,722","12.40","12.55","12.35","12.45","+0.05","388",
"103/11/20","6,150,979","78,792,670","12.45","13.00","12.45","12.85","+0.40","1,404",
"103/11/21","4,739,933","61,038,041","12.85","13.00","12.65","12.85"," 0.00","1,124",
"103/11/24","2,067,004","26,518,443","12.85","12.90","12.80","12.80","-0.05","457",
"103/11/25","1,979,870","25,486,487","12.80","12.95","12.80","12.80"," 0.00","459",
"103/11/26","5,143,835","66,647,855","12.80","13.10","12.75","13.10","+0.30","1,025",
"103/11/27","8,227,849","108,667,879","13.10","13.35","13.05","13.05","-0.05","1,624",
"103/11/28","2,046,938","26,553,390","13.05","13.10","12.90","12.95","-0.10","482",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

