"10111る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/11/01","1,078,857","15,539,427","14.25","14.65","14.15","14.55","+0.30","416",
"101/11/02","1,205,199","17,699,722","14.75","14.90","14.45","14.45","-0.10","475",
"101/11/05","698,906","10,022,872","14.55","14.55","14.20","14.20","-0.25","247",
"101/11/06","767,699","10,937,407","14.30","14.40","14.15","14.35","+0.15","347",
"101/11/07","512,060","7,383,011","14.25","14.60","14.25","14.50","+0.15","239",
"101/11/08","549,013","7,942,884","14.35","14.60","14.30","14.50"," 0.00","219",
"101/11/09","780,075","11,507,643","14.50","14.90","14.40","14.75","+0.25","368",
"101/11/12","628,697","9,304,904","14.85","14.95","14.70","14.75"," 0.00","256",
"101/11/13","621,230","9,074,959","14.90","14.90","14.45","14.45","-0.30","200",
"101/11/14","432,704","6,294,541","14.60","14.65","14.45","14.55","+0.10","166",
"101/11/15","738,285","10,733,681","14.60","14.65","14.45","14.55"," 0.00","177",
"101/11/16","789,842","11,427,230","14.55","14.65","14.40","14.45","-0.10","227",
"101/11/19","818,298","11,853,136","14.45","14.55","14.45","14.50","+0.05","218",
"101/11/20","616,254","8,988,868","14.65","14.65","14.55","14.55","+0.05","192",
"101/11/21","845,186","12,249,263","14.55","14.55","14.40","14.45","-0.10","210",
"101/11/22","755,608","11,013,615","14.50","14.65","14.50","14.60","+0.15","251",
"101/11/23","2,062,258","30,772,890","14.65","15.10","14.65","15.00","+0.40","657",
"101/11/26","1,485,417","22,615,362","15.05","15.35","15.05","15.25","+0.25","637",
"101/11/27","1,011,591","15,382,599","15.25","15.30","15.10","15.25"," 0.00","438",
"101/11/28","1,864,057","28,608,915","15.10","15.55","15.10","15.35","+0.10","798",
"101/11/29","2,397,301","37,465,479","15.55","15.95","15.40","15.50","+0.15","919",
"101/11/30","3,219,997","50,639,040","15.55","15.95","15.50","15.65","+0.15","1,002",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

