"10205る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/05/02","141,761","19,309,996","136.50","137.00","135.50","136.00"," 0.00","141",
"102/05/03","147,175","20,123,383","137.00","137.50","136.00","137.50","+1.50","129",
"102/05/06","273,228","37,763,572","138.00","139.00","137.00","138.50","+1.00","213",
"102/05/07","105,339","14,504,608","139.00","139.00","137.00","137.50","-1.00","109",
"102/05/08","148,953","20,550,036","137.00","138.50","137.00","138.50","+1.00","123",
"102/05/09","321,282","43,993,852","139.00","139.00","135.50","136.00","-2.50","275",
"102/05/10","315,103","42,557,008","136.00","136.00","134.50","135.00","-1.00","250",
"102/05/13","338,282","44,980,143","135.00","135.00","132.00","133.00","-2.00","265",
"102/05/14","205,482","27,212,106","131.50","134.00","131.50","133.00"," 0.00","184",
"102/05/15","278,430","36,996,620","133.50","134.50","131.50","134.00","+1.00","246",
"102/05/16","169,982","22,903,070","135.00","135.50","134.00","135.00","+1.00","148",
"102/05/17","214,361","28,835,874","135.50","135.50","133.00","133.00","-2.00","184",
"102/05/20","174,226","23,166,058","134.00","134.00","132.50","133.00"," 0.00","128",
"102/05/21","121,697","16,199,743","132.50","134.00","132.50","134.00","+1.00","107",
"102/05/22","145,012","19,332,597","134.00","134.00","133.00","133.00","-1.00","133",
"102/05/23","312,883","41,233,056","133.00","133.50","131.00","132.50","-0.50","233",
"102/05/24","254,208","33,336,635","132.50","132.50","130.50","130.50","-2.00","232",
"102/05/27","79,870","10,450,400","130.50","131.50","130.00","131.00","+0.50","80",
"102/05/28","153,691","20,069,021","131.00","131.50","130.00","131.00"," 0.00","130",
"102/05/29","258,804","33,924,128","131.00","132.00","130.50","130.50","-0.50","185",
"102/05/30","176,266","23,286,644","130.50","133.00","130.50","132.50","+2.00","149",
"102/05/31","190,551","25,376,334","134.00","134.00","132.50","133.50","+1.00","161",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

