"10209る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","237,025","36,838,375","157.00","157.50","153.50","155.50","-2.00","262",
"102/09/03","257,972","39,938,222","157.00","157.00","153.50","153.50","-2.00","287",
"102/09/04","288,802","45,353,292","154.00","159.00","154.00","158.50","+5.00","369",
"102/09/05","205,471","32,429,947","158.00","159.00","157.00","158.00","-0.50","254",
"102/09/06","301,492","48,146,491","159.00","162.00","157.50","157.50","-0.50","307",
"102/09/09","185,290","28,989,088","160.00","160.00","155.00","156.00","-1.50","192",
"102/09/10","297,694","46,096,376","156.50","157.00","154.00","154.00","-2.00","308",
"102/09/11","325,035","50,387,960","153.50","157.00","153.00","157.00","+3.00","309",
"102/09/12","504,047","80,001,945","156.50","159.50","156.50","159.50","+2.50","516",
"102/09/13","233,481","36,742,771","160.00","160.00","155.50","156.50","-3.00","242",
"102/09/14","134,131","20,882,367","156.00","156.50","154.00","156.00","-0.50","111",
"102/09/16","168,226","26,270,530","155.00","157.00","155.00","156.00"," 0.00","176",
"102/09/17","238,654","37,374,692","156.00","158.50","154.50","156.50","+0.50","231",
"102/09/18","113,999","17,854,844","156.00","157.50","156.00","156.00","-0.50","112",
"102/09/23","239,541","37,688,937","156.00","158.50","156.00","158.00","+2.00","235",
"102/09/24","679,243","108,663,744","158.50","161.50","158.00","160.50","+2.50","590",
"102/09/25","254,212","40,526,208","161.00","161.00","158.50","159.50","-1.00","257",
"102/09/26","291,651","46,531,009","159.50","161.00","158.00","160.00","+0.50","282",
"102/09/27","174,375","27,702,556","161.00","161.00","157.50","158.00","-2.00","178",
"102/09/30","118,240","18,568,559","157.50","158.00","156.50","157.00","-1.00","115",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

