"9908る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/08/02","183,050","19,272,374","104.00","106.00","104.00","105.50","+2.00","162",
" 99/08/03","120,100","12,636,700","106.50","106.50","104.50","105.00","-0.50","115",
" 99/08/04","125,252","13,052,212","105.00","105.50","103.50","104.00","-1.00","112",
" 99/08/05","211,640","21,939,880","104.00","105.00","103.00","103.00","-1.00","172",
" 99/08/06","168,150","17,338,825","103.00","104.00","102.50","104.00","+1.00","125",
" 99/08/09","166,380","17,132,400","104.00","104.00","102.50","103.00","-1.00","153",
" 99/08/10","233,565","24,487,325","104.00","106.00","104.00","104.50","+1.50","181",
" 99/08/11","140,335","14,547,010","104.00","104.50","103.00","103.50","-1.00","127",
" 99/08/12","133,190","13,663,545","103.00","103.00","102.00","103.00","-0.50","129",
" 99/08/13","143,320","14,832,600","103.50","104.00","103.00","103.00"," 0.00","113",
" 99/08/16","168,381","17,363,005","103.00","104.00","103.00","103.00"," 0.00","141",
" 99/08/17","206,548","21,376,492","103.00","104.50","103.00","103.00"," 0.00","187",
" 99/08/18","195,320","20,258,100","103.50","104.00","103.00","104.00","+1.00","169",
" 99/08/19","242,250","25,080,750","105.00","105.00","103.00","103.50","-0.50","189",
" 99/08/20","889,700","94,728,000","105.00","109.00","104.50","107.00","+3.50","609",
" 99/08/23","682,680","71,159,558","108.00","108.00","102.50","103.00","-4.00","496",
" 99/08/24","360,020","37,241,640","102.50","104.50","102.00","103.50","+0.50","271",
" 99/08/25","265,050","27,146,225","103.00","103.00","102.00","102.00","-1.50","174",
" 99/08/26","144,400","14,813,400","104.50","104.50","102.00","102.00"," 0.00","114",
" 99/08/27","131,341","13,367,792","102.00","103.00","101.00","102.00"," 0.00","117",
" 99/08/30","80,000","8,182,000","102.00","103.50","101.50","102.00"," 0.00","72",
" 99/08/31","313,210","31,196,300","102.00","102.00","98.90","99.20","-2.80","265",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

