"10011る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/11/01","360,179","4,789,673","13.30","13.45","13.10","13.25","-0.05","186",
"100/11/02","246,421","3,228,049","13.00","13.20","13.00","13.10","-0.15","133",
"100/11/03","589,249","7,801,031","13.10","13.45","13.00","13.20","+0.10","188",
"100/11/04","361,425","4,861,744","13.35","13.50","13.30","13.45","+0.25","159",
"100/11/07","148,380","1,988,736","13.45","13.45","13.30","13.40","-0.05","91",
"100/11/08","1,028,634","14,237,576","13.40","14.15","13.30","14.10","+0.70","374",
"100/11/09","541,355","7,614,740","14.10","14.30","13.75","13.75","-0.35","260",
"100/11/10","404,490","5,382,965","13.70","13.70","13.05","13.15","-0.60","191",
"100/11/11","179,516","2,383,605","13.40","13.40","13.10","13.30","+0.15","105",
"100/11/14","328,618","4,516,501","13.50","13.90","13.50","13.60","+0.30","181",
"100/11/15","100,400","1,345,998","13.60","13.60","13.35","13.35","-0.25","71",
"100/11/16","178,751","2,360,934","13.40","13.45","13.10","13.10","-0.25","98",
"100/11/17","135,706","1,777,378","13.00","13.25","13.00","13.10"," 0.00","75",
"100/11/18","231,420","2,997,615","13.00","13.15","12.80","13.00","-0.10","86",
"100/11/21","560,584","6,869,812","12.15","13.00","12.10","12.10","-0.90","189",
"100/11/22","299,970","3,541,241","12.00","12.00","11.70","11.75","-0.35","153",
"100/11/23","221,563","2,592,859","11.60","12.10","11.60","11.65","-0.10","114",
"100/11/24","233,708","2,706,564","11.30","11.90","11.30","11.75","+0.10","93",
"100/11/25","138,203","1,614,703","11.90","11.95","11.55","11.55","-0.20","65",
"100/11/28","140,007","1,641,526","11.65","11.80","11.65","11.70","+0.15","56",
"100/11/29","169,242","2,029,527","11.90","12.15","11.80","11.90","+0.20","83",
"100/11/30","200,310","2,372,339","12.00","12.00","11.75","11.75","-0.15","81",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

