"10308る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/08/01","338,032","6,640,325","19.10","19.85","19.10","19.75","-0.10","195",
"103/08/04","462,111","9,155,388","19.65","20.00","19.60","19.85","+0.10","188",
"103/08/05","325,227","6,421,757","20.00","20.00","19.60","19.70","-0.15","144",
"103/08/06","487,646","9,500,076","19.75","19.80","19.30","19.55","-0.15","221",
"103/08/07","765,739","15,303,254","19.55","20.30","19.55","19.85","+0.30","359",
"103/08/08","482,218","9,395,837","19.75","19.75","19.35","19.50","-0.35","225",
"103/08/11","553,290","10,855,597","19.60","19.80","19.50","19.60","+0.10","191",
"103/08/12","321,260","6,355,344","19.80","19.95","19.65","19.65","+0.05","153",
"103/08/13","389,658","7,642,629","19.65","19.80","19.50","19.55","-0.10","181",
"103/08/14","2,357,177","44,456,305","19.40","19.40","18.55","18.70","-0.85","935",
"103/08/15","1,017,147","18,571,474","18.60","18.65","18.05","18.20","-0.50","425",
"103/08/18","2,602,347","45,107,680","18.20","18.25","16.95","17.15","-1.05","778",
"103/08/19","861,723","14,968,177","17.45","17.45","17.25","17.40","+0.25","342",
"103/08/20","535,102","9,404,684","17.50","17.65","17.45","17.50","+0.10","248",
"103/08/21","483,386","8,328,956","17.45","17.50","17.10","17.30","-0.20","247",
"103/08/22","527,382","9,341,169","17.35","17.95","17.35","17.80","+0.50","318",
"103/08/25","402,342","7,131,381","17.80","17.90","17.60","17.65","-0.15","217",
"103/08/26","578,975","10,407,700","17.55","18.10","17.55","18.10","+0.45","329",
"103/08/27","1,223,665","22,443,150","18.20","18.50","18.00","18.45","+0.35","442",
"103/08/28","399,739","7,330,583","18.65","18.65","18.20","18.20","-0.25","210",
"103/08/29","227,555","4,138,395","18.15","18.30","18.05","18.20"," 0.00","122",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

