"10206る 1522 出蝴﹁           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/06/03","1,161,664","15,402,360","13.00","13.40","13.00","13.30","+0.10","408",
"102/06/04","902,146","11,823,117","13.25","13.30","12.90","13.15","-0.15","338",
"102/06/05","706,480","9,126,412","13.15","13.15","12.85","12.85","-0.30","220",
"102/06/06","1,912,799","25,062,414","12.80","13.35","12.80","13.15","+0.30","485",
"102/06/07","1,042,440","13,308,649","13.20","13.20","12.50","12.50","-0.65","394",
"102/06/10","478,819","6,068,115","12.80","12.80","12.60","12.70","+0.20","151",
"102/06/11","699,484","9,004,969","12.90","13.00","12.70","12.85","+0.15","227",
"102/06/13","1,077,257","13,341,631","12.70","12.70","12.15","12.20","-0.65","323",
"102/06/14","828,504","10,171,168","12.40","12.40","12.15","12.20"," 0.00","218",
"102/06/17","342,374","4,227,214","12.35","12.40","12.20","12.40","+0.20","122",
"102/06/18","457,988","5,671,251","12.20","12.55","12.20","12.30","-0.10","123",
"102/06/19","287,326","3,554,107","12.30","12.50","12.30","12.30"," 0.00","100",
"102/06/20","543,259","6,566,808","12.20","12.25","12.00","12.00","-0.30","198",
"102/06/21","867,239","10,348,243","11.85","12.10","11.80","12.00"," 0.00","221",
"102/06/24","459,680","5,622,076","12.05","12.40","12.05","12.15","+0.15","166",
"102/06/25","426,652","5,119,157","12.15","12.15","11.90","11.90","-0.25","157",
"102/06/26","322,300","3,889,850","12.15","12.20","11.95","12.10","+0.20","97",
"102/06/27","444,100","5,471,711","12.20","12.40","12.15","12.25","+0.15","156",
"102/06/28","479,765","5,856,493","12.40","12.40","12.15","12.20","-0.05","116",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

