"10010る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/10/03","874,778","6,416,870","7.31","7.39","7.30","7.35","-0.09","250",
"100/10/04","887,751","6,473,984","7.25","7.35","7.21","7.31","-0.04","216",
"100/10/05","599,147","4,382,208","7.26","7.37","7.26","7.30","-0.01","168",
"100/10/06","978,883","7,218,796","7.35","7.41","7.31","7.40","+0.10","295",
"100/10/07","2,139,001","16,068,816","7.58","7.58","7.45","7.51","+0.11","371",
"100/10/11","1,314,901","10,037,241","7.56","7.67","7.56","7.61","+0.10","291",
"100/10/12","1,380,869","10,639,727","7.56","7.80","7.56","7.70","+0.09","368",
"100/10/13","1,291,128","9,989,904","7.78","7.81","7.66","7.70"," 0.00","252",
"100/10/14","923,451","7,112,343","7.72","7.74","7.66","7.70"," 0.00","238",
"100/10/17","27,291,857","196,770,161","7.78","7.81","7.67","7.72","+0.02","338",
"100/10/18","1,271,701","9,782,404","7.65","7.77","7.65","7.67","-0.05","221",
"100/10/19","779,072","6,003,020","7.68","7.75","7.65","7.67"," 0.00","163",
"100/10/20","1,144,727","8,768,368","7.67","7.73","7.57","7.57","-0.10","194",
"100/10/21","711,205","5,421,295","7.61","7.65","7.59","7.64","+0.07","121",
"100/10/24","2,230,886","17,402,966","7.69","7.85","7.68","7.81","+0.17","477",
"100/10/25","3,509,467","27,828,738","7.85","8.03","7.79","7.98","+0.17","1,617",
"100/10/26","2,101,593","16,718,598","7.90","8.02","7.81","7.97","-0.01","1,391",
"100/10/27","2,366,815","19,114,980","7.98","8.13","7.92","8.04","+0.07","405",
"100/10/28","2,534,498","20,571,876","8.10","8.20","7.98","8.01","-0.03","533",
"100/10/31","921,053","7,273,496","7.91","8.00","7.74","7.75","-0.26","297",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

