"10004る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/04/01","1,270,221","11,808,010","9.32","9.38","9.26","9.32","+0.02","344",
"100/04/06","5,951,914","56,552,728","9.33","9.61","9.33","9.52","+0.20","1,254",
"100/04/07","2,041,098","19,329,258","9.52","9.55","9.42","9.45","-0.07","579",
"100/04/08","1,696,131","16,093,181","9.45","9.53","9.43","9.49","+0.04","433",
"100/04/11","1,327,177","12,447,949","9.49","9.49","9.35","9.37","-0.12","378",
"100/04/12","1,679,542","15,651,718","9.32","9.36","9.28","9.34","-0.03","435",
"100/04/13","2,258,580","21,132,223","9.34","9.39","9.32","9.36","+0.02","514",
"100/04/14","4,084,818","38,916,240","9.39","9.62","9.39","9.52","+0.16","1,106",
"100/04/15","2,460,622","23,318,394","9.60","9.60","9.42","9.42","-0.10","608",
"100/04/18","2,638,011","24,857,462","9.40","9.51","9.35","9.35","-0.07","671",
"100/04/19","4,785,202","43,813,059","9.25","9.30","9.09","9.16","-0.19","1,171",
"100/04/20","2,857,838","26,320,854","9.17","9.25","9.17","9.20","+0.04","651",
"100/04/21","3,239,678","30,079,119","9.26","9.32","9.24","9.26","+0.06","874",
"100/04/22","1,854,189","17,223,871","9.30","9.32","9.27","9.28","+0.02","527",
"100/04/25","2,595,156","24,108,552","9.30","9.33","9.25","9.28"," 0.00","630",
"100/04/26","2,776,324","25,584,573","9.27","9.27","9.18","9.22","-0.06","561",
"100/04/27","2,760,695","25,598,895","9.26","9.29","9.25","9.27","+0.05","657",
"100/04/28","3,397,213","31,820,626","9.30","9.50","9.28","9.33","+0.06","846",
"100/04/29","5,573,926","52,148,349","9.35","9.45","9.31","9.35","+0.02","803",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

