"10005る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/05/03","4,127,299","38,225,707","9.35","9.37","9.23","9.25","-0.10","447",
"100/05/04","1,532,160","14,163,146","9.24","9.31","9.18","9.31","+0.06","440",
"100/05/05","2,234,662","20,726,319","9.21","9.33","9.21","9.33","+0.02","436",
"100/05/06","2,738,677","25,476,371","9.30","9.35","9.23","9.30","-0.03","412",
"100/05/09","3,346,656","31,420,850","9.31","9.43","9.31","9.38","+0.08","603",
"100/05/10","1,091,643","10,196,914","9.38","9.40","9.27","9.36","-0.02","270",
"100/05/11","1,275,476","11,847,703","9.36","9.37","9.23","9.23","-0.13","305",
"100/05/12","971,146","8,969,951","9.21","9.29","9.21","9.22","-0.01","351",
"100/05/13","1,972,784","18,215,049","9.21","9.28","9.17","9.20","-0.02","426",
"100/05/16","1,989,151","18,324,314","9.20","9.26","9.18","9.20"," 0.00","437",
"100/05/17","1,425,286","13,110,718","9.20","9.25","9.15","9.20"," 0.00","330",
"100/05/18","2,501,367","23,155,657","9.20","9.30","9.19","9.30","+0.10","546",
"100/05/19","2,476,253","23,081,133","9.30","9.37","9.24","9.25","-0.05","429",
"100/05/20","2,350,277","21,832,506","9.26","9.35","9.23","9.30","+0.05","379",
"100/05/23","1,810,581","16,683,517","9.26","9.28","9.13","9.15","-0.15","374",
"100/05/24","1,984,650","18,106,667","9.14","9.22","9.05","9.14","-0.01","372",
"100/05/25","1,124,392","10,270,214","9.13","9.17","9.09","9.11","-0.03","310",
"100/05/26","2,638,424","24,339,434","9.13","9.27","9.11","9.26","+0.15","529",
"100/05/27","2,896,984","26,912,562","9.26","9.34","9.22","9.30","+0.04","485",
"100/05/30","1,838,316","17,087,919","9.29","9.34","9.23","9.31","+0.01","281",
"100/05/31","3,212,639","30,062,631","9.35","9.39","9.30","9.39","+0.08","542",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

