"10209る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","1,047,629","114,146,932","109.00","110.50","108.00","109.00","-0.50","773",
"102/09/03","1,317,627","144,044,970","110.00","110.50","108.50","109.50","+0.50","805",
"102/09/04","2,151,076","232,433,708","109.00","109.50","107.00","108.50","-1.00","1,286",
"102/09/05","4,865,350","546,170,400","108.50","116.00","108.00","114.00","+5.50","2,487",
"102/09/06","2,791,317","316,993,159","113.50","115.00","112.50","112.50","-1.50","1,718",
"102/09/09","1,851,683","209,499,496","113.00","115.00","112.00","112.00","-0.50","1,150",
"102/09/10","1,422,754","159,948,448","113.50","113.50","111.50","112.50","+0.50","875",
"102/09/11","5,291,134","561,939,472","111.00","112.50","105.00","107.50","-5.00","2,724",
"102/09/12","3,669,074","383,438,229","106.00","107.00","103.00","105.00","-2.50","2,404",
"102/09/13","2,665,880","283,645,660","105.00","107.50","104.50","107.00","+2.00","1,546",
"102/09/14","927,319","97,830,676","107.00","107.00","104.50","105.00","-2.00","682",
"102/09/16","2,307,084","242,190,860","105.00","106.00","103.50","106.00","+1.00","1,462",
"102/09/17","1,562,561","163,427,344","104.00","105.50","104.00","104.50","-1.50","1,090",
"102/09/18","1,150,449","121,354,867","104.50","106.00","104.00","105.50","+1.00","884",
"102/09/23","1,497,220","159,697,040","107.00","108.00","105.50","107.50","+2.00","960",
"102/09/24","925,862","99,781,162","107.50","108.50","107.00","108.00","+0.50","541",
"102/09/25","2,314,391","249,989,337","108.50","111.00","106.00","106.00","-2.00","1,431",
"102/09/26","1,214,389","127,480,456","106.00","106.50","104.50","104.50","-1.50","870",
"102/09/27","2,552,996","264,202,588","104.50","105.50","101.00","104.00","-0.50","1,753",
"102/09/30","1,336,528","138,575,647","101.50","104.50","101.50","104.00"," 0.00","821",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

