"10403る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","2,098,525","213,125,550","101.50","102.50","101.00","101.50"," 0.00","1,504",
"104/03/03","2,881,931","295,026,755","102.00","103.50","101.00","103.50","+2.00","1,938",
"104/03/04","2,291,645","237,068,725","103.00","104.00","102.50","103.50"," 0.00","1,617",
"104/03/05","2,950,281","306,204,644","104.00","105.00","103.00","105.00","+1.50","1,894",
"104/03/06","2,776,342","289,574,738","105.00","105.00","103.50","104.00","-1.00","1,850",
"104/03/09","1,831,514","189,001,956","103.00","104.00","102.50","103.50","-0.50","1,269",
"104/03/10","3,761,918","394,678,346","103.50","106.00","103.50","105.00","+1.50","2,408",
"104/03/11","1,574,919","163,827,953","104.00","105.00","103.50","103.50","-1.50","1,190",
"104/03/12","1,755,149","183,016,145","104.50","105.00","103.50","104.00","+0.50","1,116",
"104/03/13","1,730,740","180,840,070","104.50","105.00","104.00","104.50","+0.50","1,101",
"104/03/16","1,583,433","164,012,532","105.00","105.00","103.00","103.00","-1.50","1,289",
"104/03/17","2,331,662","238,464,524","103.00","104.50","101.50","101.50","-1.50","1,499",
"104/03/18","2,497,919","252,974,776","102.00","102.50","100.50","100.50","-1.00","1,773",
"104/03/19","1,667,385","170,921,343","101.50","103.50","101.50","103.00","+2.50","1,211",
"104/03/20","2,476,457","257,124,256","103.50","104.50","103.00","104.00","+1.00","1,772",
"104/03/23","1,838,671","191,474,784","104.50","105.00","103.50","104.00"," 0.00","1,190",
"104/03/24","1,674,930","174,409,681","104.50","105.00","103.50","104.50","+0.50","1,047",
"104/03/25","1,724,500","178,547,500","105.00","105.00","103.00","103.00","-1.50","1,130",
"104/03/26","2,719,390","276,367,170","102.00","102.50","101.00","101.50","-1.50","1,659",
"104/03/27","2,428,225","244,425,225","101.50","102.00","100.00","100.50","-1.00","1,620",
"104/03/30","1,717,050","172,349,950","100.50","101.50","99.70","101.00","+0.50","1,179",
"104/03/31","944,266","95,308,997","102.50","102.50","100.50","100.50","-0.50","702",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

