"10310る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/10/01","2,435,466","277,378,890","113.00","115.00","111.50","113.50","+0.50","1,425",
"103/10/02","1,742,523","198,550,122","112.00","115.50","112.00","114.50","+1.00","1,125",
"103/10/03","2,138,679","247,021,244","114.50","116.50","114.00","115.00","+0.50","1,207",
"103/10/06","1,880,656","218,612,766","115.00","117.00","114.50","116.00","+1.00","1,203",
"103/10/07","3,077,686","348,256,672","114.00","114.00","112.00","112.50","-3.50","1,795",
"103/10/08","2,175,559","246,919,385","112.00","114.50","111.50","113.00","+0.50","1,075",
"103/10/09","2,759,889","312,184,346","113.50","114.50","112.00","114.00","+1.00","1,453",
"103/10/13","4,333,500","476,253,500","107.00","111.50","106.50","111.00","-3.00","2,171",
"103/10/14","2,720,860","304,308,748","110.00","113.50","109.50","113.00","+2.00","1,341",
"103/10/15","6,103,100","695,963,448","112.00","115.50","111.00","115.00","+2.00","3,426",
"103/10/16","3,575,510","410,598,895","113.00","116.50","112.50","115.00"," 0.00","1,526",
"103/10/17","3,559,535","399,948,385","113.00","115.00","111.00","111.50","-3.50","2,031",
"103/10/20","1,431,703","161,179,236","113.50","114.00","111.50","111.50"," 0.00","984",
"103/10/21","866,215","97,376,187","112.00","113.50","111.50","112.00","+0.50","666",
"103/10/22","1,107,103","125,579,583","113.50","114.50","112.50","112.50","+0.50","780",
"103/10/23","1,356,711","154,202,632","112.50","115.00","112.50","112.50"," 0.00","927",
"103/10/24","984,351","111,202,812","113.00","114.00","112.00","112.50"," 0.00","732",
"103/10/27","1,282,922","145,057,645","113.00","114.00","112.50","113.50","+1.00","930",
"103/10/28","3,413,494","382,314,822","113.00","114.00","109.50","113.00","-0.50","2,076",
"103/10/29","2,167,299","247,020,086","113.50","115.50","113.00","114.50","+1.50","1,269",
"103/10/30","2,555,363","286,508,094","114.00","114.50","111.00","111.50","-3.00","1,284",
"103/10/31","1,703,234","192,537,942","112.00","114.00","112.00","114.00","+2.50","1,189",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

