"10205る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/05/02","4,402,272","451,785,244","103.50","104.00","101.00","102.50","-0.50","2,435",
"102/05/03","3,041,289","310,167,689","103.00","104.50","100.50","101.00","-1.50","1,449",
"102/05/06","2,615,990","262,044,205","102.00","102.50","99.80","100.00","-1.00","1,326",
"102/05/07","4,008,937","405,346,074","101.50","102.50","100.00","102.00","+2.00","1,979",
"102/05/08","9,439,377","1,012,918,593","103.00","109.00","103.00","109.00","+7.00","4,148",
"102/05/09","5,256,764","579,464,040","110.50","111.50","108.50","110.50","+1.50","3,037",
"102/05/10","2,502,151","270,963,657","110.00","110.00","107.00","107.50","-3.00","1,634",
"102/05/13","2,461,711","265,303,430","109.00","109.50","106.00","107.50"," 0.00","1,298",
"102/05/14","5,105,406","557,989,566","108.50","112.00","107.50","111.00","+3.50","2,877",
"102/05/15","2,564,048","281,400,184","110.00","111.00","108.50","109.00","-2.00","1,457",
"102/05/16","2,907,227","326,012,424","110.00","114.00","109.00","112.00","+3.00","1,955",
"102/05/17","1,727,550","190,761,773","112.00","112.50","109.00","109.50","-2.50","1,115",
"102/05/20","2,010,919","222,228,049","110.50","111.50","109.00","110.50","+1.00","1,156",
"102/05/21","1,745,346","191,844,214","110.50","110.50","109.00","110.00","-0.50","1,008",
"102/05/22","2,226,683","245,502,785","111.00","112.00","109.50","109.50","-0.50","1,234",
"102/05/23","3,008,355","324,268,630","109.00","109.50","106.50","107.00","-2.50","1,778",
"102/05/24","2,530,144","272,158,621","107.00","109.50","106.00","108.50","+1.50","1,302",
"102/05/27","1,243,892","133,597,887","109.00","109.00","106.50","107.50","-1.00","805",
"102/05/28","922,651","99,283,979","107.50","108.50","106.50","107.50"," 0.00","575",
"102/05/29","3,364,559","358,271,695","108.00","108.50","105.00","106.00","-1.50","1,817",
"102/05/30","2,936,109","314,740,163","105.50","108.00","105.50","107.00","+1.00","2,168",
"102/05/31","1,753,819","188,904,360","109.00","109.00","106.50","108.00","+1.00","971",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

