"10503る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","15,035","127,135","8.48","8.48","8.42","8.43","+0.03","36",
"105/03/02","125,200","1,053,740","8.50","8.50","8.36","8.38","-0.05","64",
"105/03/03","129,162","1,090,283","8.57","8.57","8.39","8.43","+0.05","75",
"105/03/04","264,100","2,250,130","8.45","8.59","8.45","8.55","+0.12","109",
"105/03/07","269,059","2,335,414","8.55","8.74","8.55","8.66","+0.11","132",
"105/03/08","471,015","4,111,713","8.74","8.81","8.66","8.75","+0.09","122",
"105/03/09","52,205","454,167","8.76","8.78","8.66","8.78","+0.03","34",
"105/03/10","107,943","939,932","8.68","8.74","8.68","8.70","-0.08","67",
"105/03/11","258,034","2,259,869","8.84","8.85","8.68","8.78","+0.08","88",
"105/03/14","89,070","779,755","8.85","8.85","8.72","8.72","-0.06","50",
"105/03/15","104,682","908,778","8.72","8.72","8.51","8.55","-0.17","53",
"105/03/16","128,018","1,107,079","8.63","8.68","8.60","8.67","+0.12","69",
"105/03/17","83,191","719,967","8.67","8.68","8.60","8.67"," 0.00","40",
"105/03/18","84,019","725,950","8.67","8.70","8.46","8.63","-0.04","37",
"105/03/21","84,044","721,458","8.63","8.63","8.53","8.57","-0.06","60",
"105/03/22","193,021","1,666,058","8.60","8.67","8.54","8.55","-0.02","67",
"105/03/23","65,019","559,368","8.50","8.67","8.50","8.56","+0.01","34",
"105/03/24","47,358","403,642","8.50","8.63","8.50","8.63","+0.07","32",
"105/03/25","126,031","1,086,053","8.60","8.66","8.57","8.64","+0.01","49",
"105/03/28","84,624","726,262","8.65","8.68","8.52","8.60","-0.04","405",
"105/03/29","101,249","862,546","8.65","8.65","8.49","8.49","-0.11","183",
"105/03/30","127,369","1,085,334","8.46","8.61","8.46","8.54","+0.05","119",
"105/03/31","88,615","756,267","8.55","8.63","8.50","8.59","+0.05","95",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

