"10505る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","146,205","1,220,621","8.44","8.44","8.31","8.36","-0.08","39",
"105/05/04","377,000","3,132,110","8.36","8.39","8.30","8.37","+0.01","66",
"105/05/05","47,026","390,113","8.31","8.31","8.27","8.27","-0.10","33",
"105/05/06","252,002","2,088,256","8.27","8.35","8.25","8.27"," 0.00","32",
"105/05/09","53,102","439,066","8.27","8.30","8.24","8.30","+0.03","29",
"105/05/10","39,941","328,398","8.30","8.32","8.13","8.32","+0.02","31",
"105/05/11","49,175","407,793","8.32","8.37","8.18","8.26","-0.06","38",
"105/05/12","54,003","442,784","8.25","8.26","8.16","8.16","-0.10","15",
"105/05/13","91,006","744,349","8.20","8.31","8.14","8.31","+0.15","42",
"105/05/16","168,415","1,359,263","8.20","8.24","8.00","8.24","-0.07","104",
"105/05/17","134,773","1,087,069","8.01","8.18","8.01","8.10","-0.14","47",
"105/05/18","63,000","506,560","8.05","8.09","8.01","8.08","-0.02","34",
"105/05/19","44,003","354,984","8.05","8.11","8.02","8.08"," 0.00","22",
"105/05/20","190,006","1,530,528","8.00","8.07","8.00","8.07","-0.01","32",
"105/05/23","206,109","1,659,376","7.91","8.19","7.91","8.14","+0.07","54",
"105/05/24","25,268","204,379","8.05","8.20","8.05","8.10","-0.04","17",
"105/05/25","102,778","838,221","8.13","8.19","8.08","8.13","+0.03","35",
"105/05/26","53,639","435,215","8.13","8.14","8.09","8.12","-0.01","25",
"105/05/27","63,400","513,199","8.10","8.11","8.08","8.11","-0.01","35",
"105/05/30","51,102","416,695","8.11","8.32","8.11","8.16","+0.05","30",
"105/05/31","87,095","707,760","8.19","8.19","8.10","8.10","-0.06","31",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

