"10207る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/07/01","54,000","513,500","9.46","9.59","9.46","9.55","+0.09","37",
"102/07/02","102,741","980,634","9.55","9.58","9.50","9.58","+0.03","70",
"102/07/03","98,000","931,600","9.55","9.55","9.46","9.53","-0.05","42",
"102/07/04","125,506","1,190,782","9.53","9.53","9.47","9.50","-0.03","54",
"102/07/05","132,735","1,262,509","9.50","9.56","9.50","9.54","+0.04","67",
"102/07/08","141,112","1,327,798","9.50","9.50","9.32","9.45","-0.09","64",
"102/07/09","249,001","2,347,379","9.45","9.48","9.38","9.44","-0.01","85",
"102/07/10","147,029","1,389,572","9.45","9.48","9.42","9.45","+0.01","58",
"102/07/11","351,023","3,350,118","9.47","9.60","9.46","9.58","+0.13","125",
"102/07/12","154,000","1,475,690","9.67","9.67","9.52","9.59","+0.01","59",
"102/07/15","323,853","3,114,766","9.55","9.66","9.55","9.65","+0.06","96",
"102/07/16","118,400","1,141,459","9.68","9.68","9.61","9.66","+0.01","50",
"102/07/17","176,001","1,700,599","9.66","9.69","9.64","9.68","+0.02","62",
"102/07/18","364,228","3,544,454","9.68","9.90","9.60","9.89","+0.21","105",
"102/07/19","7,162,680","71,600,284","9.90","10.15","9.72","9.88","-0.01","842",
"102/07/22","521,001","5,098,959","9.93","9.93","9.70","9.78","-0.10","182",
"102/07/23","399,002","3,908,498","9.85","9.85","9.76","9.81","+0.03","137",
"102/07/24","285,180","2,794,611","9.87","9.87","9.78","9.81"," 0.00","107",
"102/07/25","238,703","2,329,626","9.78","9.79","9.73","9.73","-0.08","74",
"102/07/26","331,312","3,224,394","9.73","9.77","9.71","9.76","+0.03","101",
"102/07/29","472,008","4,608,582","9.81","9.81","9.73","9.77","+0.01","126",
"102/07/30","386,010","3,675,985","9.55","9.55","9.47","9.54","X0.00","158",
"102/07/31","359,038","3,397,313","9.54","9.56","9.40","9.40","-0.14","129",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

